,time_stamp,ooi,gif,mask_shape,source_url,s3_original,s3_transformed,s3_gif,p_hash_original,p_hash_transformed
0,2018-07-24 15:08:01.170635,person,True,box,http://www.vinyloveplatne.sk/fotky4961/fotos/4961_8731__vyr_511Abbey-Road.jpg,https://s3.amazonaws.com/deepangelai/results/person/0dba194c-bc99-4bda-a002-dd9a41a06300/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/0dba194c-bc99-4bda-a002-dd9a41a06300/box/_100.jpg,https://s3.amazonaws.com/deepangelai/results/person/0dba194c-bc99-4bda-a002-dd9a41a06300/gif/0dba194c-bc99-4bda-a002-dd9a41a06300_box.gif,aa,bb
1,2018-07-24 16:50:19.380797,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/29.jpg,https://s3.amazonaws.com/deepangelai/results/person/d4240d58-eb0a-4304-b6a4-d57a73387478/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/d4240d58-eb0a-4304-b6a4-d57a73387478/box/_100.jpg,,e3881cdbe13646e3,cc3333cccccc3333
2,2018-07-24 21:37:11.202295,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/lasmeninas.jpg,https://s3.amazonaws.com/deepangelai/results/person/7b6884e0-fc25-43d7-93a1-c98766b0b8bf/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7b6884e0-fc25-43d7-93a1-c98766b0b8bf/box/_100.jpg,,9b32784db5582766,81717d4a6c8e6d2b
3,2018-07-24 21:46:57.383769,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/error.jpg,https://s3.amazonaws.com/deepangelai/results/person/1a803d3a-1bf2-457f-bfb1-2b35df019eb7/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/1a803d3a-1bf2-457f-bfb1-2b35df019eb7/box/_100.jpg,,8b7a68ce6e6c3264,b4b4b4b4b44b4b4b
4,2018-07-24 22:50:51.200200,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/0e428983-ad0d-400c-af00-434aeaeb3142.jpg,https://s3.amazonaws.com/deepangelai/results/person/bca1f9b6-ddf2-40da-9754-5dd19cf8cba6/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/bca1f9b6-ddf2-40da-9754-5dd19cf8cba6/box/_100.jpg,,9c61d80d6d517bc6,97f76c39334340b1
5,2018-07-25 01:19:54.284555,surfboard,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/chris_burkard_photography_original.jpg,https://s3.amazonaws.com/deepangelai/results/surfboard/af9b59c0-23ba-43a5-97e3-a02fb29b1f5c/original.jpg,https://s3.amazonaws.com/deepangelai/results/surfboard/af9b59c0-23ba-43a5-97e3-a02fb29b1f5c/box/_100.jpg,,c6e9d9b4892132f3,926d65926d96926d
6,2018-07-25 18:11:46.021010,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/100-2.jpg,https://s3.amazonaws.com/deepangelai/results/person/523494fe-feb5-4ca8-9f55-74ea897f9956/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/523494fe-feb5-4ca8-9f55-74ea897f9956/box/_100.jpg,,8b7a68ce6cec3264,b4b4b4b4b45a4b4b
7,2018-07-25 18:13:06.637269,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/chris_burkard_photography_original.jpg,https://s3.amazonaws.com/deepangelai/results/person/acc4e63c-7966-4159-a0e9-761b262d418c/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/acc4e63c-7966-4159-a0e9-761b262d418c/box/_100.jpg,,c6e9d9b4892132f3,9966669999669999
8,2018-07-25 18:57:31.606639,person,True,box,https://s3.amazonaws.com/deepangelai/results/person/96ce552e-51da-497c-8cbe-1221d7be95f4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b3a972a6-a6fb-4638-9210-226c8111e027/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/b3a972a6-a6fb-4638-9210-226c8111e027/box/_100.jpg,https://s3.amazonaws.com/deepangelai/results/person/b3a972a6-a6fb-4638-9210-226c8111e027/gif/b3a972a6-a6fb-4638-9210-226c8111e027_box.gif,f3e36388c337b8c0,c26d3cc39ec32c3c
9,2018-07-25 19:33:33.321155,person,True,box,https://s3.amazonaws.com/deepangelai/results/person/96ce552e-51da-497c-8cbe-1221d7be95f4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/21e4aca2-ed28-4da2-af9f-a3c4b39baeee/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/21e4aca2-ed28-4da2-af9f-a3c4b39baeee/box/_100.jpg,https://s3.amazonaws.com/deepangelai/results/person/21e4aca2-ed28-4da2-af9f-a3c4b39baeee/gif/21e4aca2-ed28-4da2-af9f-a3c4b39baeee_box.gif,f3e36388c337b8c0,c26d3cc39ec32c3c
10,2018-07-26 16:07:32.020586,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/77da9997-7645-4b07-bd8d-fa31e39b97da.jpg,https://s3.amazonaws.com/deepangelai/results/person/12c904b0-e6d1-4778-b6f3-d0b4ec5e83a8/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/12c904b0-e6d1-4778-b6f3-d0b4ec5e83a8/box/_100.jpg,,939db5d20c2472f3,9867679898676798
11,2018-07-26 16:09:05.671609,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/a26010c8-11d8-4e3c-ab2c-e7508f64dce0.jpg,https://s3.amazonaws.com/deepangelai/results/person/e9fd9d62-312b-4ff3-81cb-ceb6b858f87f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e9fd9d62-312b-4ff3-81cb-ceb6b858f87f/box/_100.jpg,,981cafe05e4e9cb8,c6c6393939c6c639
12,2018-07-26 16:25:20.802092,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/engagement1.jpg,https://s3.amazonaws.com/deepangelai/results/person/c06bb1ba-74ac-4a2e-aee0-3c750f249c4e/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/c06bb1ba-74ac-4a2e-aee0-3c750f249c4e/box/_100.jpg,,b3ef5c8c330331cc,cc333333cccccc33
13,2018-07-26 16:32:04.344940,car,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/tank.jpg,https://s3.amazonaws.com/deepangelai/results/car/927cb7f2-ccb2-4576-b6d8-f1dfa9ca39aa/original.jpg,https://s3.amazonaws.com/deepangelai/results/car/927cb7f2-ccb2-4576-b6d8-f1dfa9ca39aa/box/_100.jpg,,ee47c76e93b30890,0000000000000000
14,2018-07-26 16:34:15.618594,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/trump.jpg,https://s3.amazonaws.com/deepangelai/results/person/e9389326-2fb8-4a40-b979-25f4d1e34fd4/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/e9389326-2fb8-4a40-b979-25f4d1e34fd4/box/_100.jpg,,bdc2533d105a0f5b,d0d02fd02fd42fd4
15,2018-07-26 16:35:06.792415,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/congress.jpg,https://s3.amazonaws.com/deepangelai/results/person/9b894d1d-d519-4c00-903d-6bd2bee5b7b8/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/9b894d1d-d519-4c00-903d-6bd2bee5b7b8/box/_100.jpg,,9ca39c6b01da6dc6,a3dc03235e6c72ce
16,2018-07-26 16:35:44.306402,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/trump.jpg,https://s3.amazonaws.com/deepangelai/results/person/37dd6341-fd7b-43a4-b479-4263ee247364/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/37dd6341-fd7b-43a4-b479-4263ee247364/box/_100.jpg,,b612eb2949696d0f,931dea310fe8274e
17,2018-07-26 16:36:46.287064,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/congress.jpg,https://s3.amazonaws.com/deepangelai/results/person/ecb566d8-394d-4758-8861-3c8ffaf26d41/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/ecb566d8-394d-4758-8861-3c8ffaf26d41/box/_100.jpg,,d687c6de01606d3d,807f434a032d7df5
18,2018-07-26 16:38:46.479503,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/trump.jpg,https://s3.amazonaws.com/deepangelai/results/person/a6da2913-782f-44c3-8e6a-a04e083f824f/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/a6da2913-782f-44c3-8e6a-a04e083f824f/box/_100.jpg,,dc8c33f306f03da1,9db7321a286865e7
19,2018-07-26 16:39:43.607562,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/4fa411aa-bddc-4606-bb75-e4d7cedfc546/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/4fa411aa-bddc-4606-bb75-e4d7cedfc546/box/_100.jpg,,bbd0c0e33d1b9568,9c63636363636363
20,2018-07-26 16:41:01.881067,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/394d4d41-d252-4a14-b5ef-4d9fb253910d/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/394d4d41-d252-4a14-b5ef-4d9fb253910d/box/_100.jpg,,bbd0c0e33d1b9568,9c63636363636363
21,2018-07-26 16:41:16.527283,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/5aba6a69-406a-47ce-bf23-dc7bdc808bb7/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/5aba6a69-406a-47ce-bf23-dc7bdc808bb7/box/_100.jpg,,bfb6e462c06a9139,b34c4cb04cb3b3b3
22,2018-07-26 16:41:56.218081,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/b9a621da-1768-48a0-823b-b24ef1f6f1b8/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/b9a621da-1768-48a0-823b-b24ef1f6f1b8/box/_100.jpg,,b998db251e8f0566,9d62626a626f629d
23,2018-07-26 16:42:42.895234,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6a8a5810-5872-412b-8a97-a5890ef5a905/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6a8a5810-5872-412b-8a97-a5890ef5a905/box/_100.jpg,,b998db251e8f0566,9d62626a626f629d
24,2018-07-26 16:43:04.213043,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d829634d-7f7e-4747-8e06-a4eb1e33c7ea/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d829634d-7f7e-4747-8e06-a4eb1e33c7ea/box/_100.jpg,,e04c63f5dcee8c30,b54ab4b54ab584b5
25,2018-07-26 16:44:08.477509,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6f6c7baf-225e-465f-a94e-388c09b99b95/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6f6c7baf-225e-465f-a94e-388c09b99b95/box/_100.jpg,,c50c7e72a17dc84b,c8373737372037c8
26,2018-07-26 16:49:18.468970,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/44086a13-bd17-4a65-81be-98cbdddf4438/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/44086a13-bd17-4a65-81be-98cbdddf4438/box/_100.jpg,,9935ee16e18d24d9,0000000000000000
27,2018-07-26 18:07:08.801024,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/0ad40c50-4566-43af-87e7-ba9d4a9a8236/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/0ad40c50-4566-43af-87e7-ba9d4a9a8236/box/_100.jpg,,ff7090cb909b98ca,e61919e6e6e61919
28,2018-07-26 18:13:25.912970,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/137f6b5e-5465-4f1a-9684-60cc9baac94e/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/137f6b5e-5465-4f1a-9684-60cc9baac94e/box/_100.jpg,,8ef2e0e01ec371c7,0000000000000000
29,2018-07-26 18:14:57.064848,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_3.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d97d6da3-987b-4dc8-832c-6cdd503b7b40/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d97d6da3-987b-4dc8-832c-6cdd503b7b40/box/_100.jpg,,c863a6b4969f9287,8f8f708f70717170
30,2018-07-26 18:15:32.349710,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_3.jpg,https://s3.amazonaws.com/deepangelai/results/dog/cfea5ced-79ef-4c28-9701-e5d4ecfeb5e2/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/cfea5ced-79ef-4c28-9701-e5d4ecfeb5e2/box/_100.jpg,,ea42e7e4c24905fe,906f6f936f909390
31,2018-07-26 18:19:07.106406,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_4.jpg,https://s3.amazonaws.com/deepangelai/results/dog/c14eeaef-1642-440b-8a8d-b666a552804c/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/c14eeaef-1642-440b-8a8d-b666a552804c/box/_100.jpg,,a6849b11b5b7278b,9966666666666666
32,2018-07-26 18:20:00.341892,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_4.jpg,https://s3.amazonaws.com/deepangelai/results/dog/754414fb-4ad4-4ac5-a2d4-c215b6510608/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/754414fb-4ad4-4ac5-a2d4-c215b6510608/box/_100.jpg,,c15070afda6913bd,9265929265929292
33,2018-07-26 18:25:29.866395,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/a1cbe667-bea9-461a-b79e-464e9a0e1346/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/a1cbe667-bea9-461a-b79e-464e9a0e1346/box/_100.jpg,,bcc0a13d47478b3e,9b64649b9b9b6464
34,2018-07-26 18:26:46.154059,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/aeb0c22d-2735-4191-a187-50020a1183ce/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/aeb0c22d-2735-4191-a187-50020a1183ce/box/_100.jpg,,bc9e5b2341dcb20b,cb3434cbcbcb3434
35,2018-07-26 18:29:18.423974,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/179564b8-90ce-453d-9103-48a4b2855d16/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/179564b8-90ce-453d-9103-48a4b2855d16/box/_100.jpg,,b1b9ce4ecd428c66,cd32cdcd3232c9c9
36,2018-07-26 18:30:00.896808,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/4befc60c-ee8b-432c-ab99-cd770bf350da/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/4befc60c-ee8b-432c-ab99-cd770bf350da/box/_100.jpg,,e6b78fd9cdb18008,c639393939c639c6
37,2018-07-26 18:30:49.072769,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/963ebb6c-046d-4e3b-b819-3d3dba08bc96/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/963ebb6c-046d-4e3b-b819-3d3dba08bc96/box/_100.jpg,,eb93946653696433,9867679867986798
38,2018-07-26 18:31:27.732018,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/364ebd36-fd15-4566-ac64-b0feba2947bd/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/364ebd36-fd15-4566-ac64-b0feba2947bd/box/_100.jpg,,bcd3c368c6c764a4,cf3030cf303077cf
39,2018-07-26 18:32:27.321630,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/3190aae0-2c00-4056-b50e-1bac39679aa6/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/3190aae0-2c00-4056-b50e-1bac39679aa6/box/_100.jpg,,ed199287adf1520e,c43b3bc6c4c43fc4
40,2018-07-26 18:35:35.551462,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_5.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ce1bf8ae-2347-4106-bbf7-dba6958ed52e/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ce1bf8ae-2347-4106-bbf7-dba6958ed52e/box/_100.jpg,,cb3074ce8d382bc7,9966669999669966
41,2018-07-26 18:47:58.060431,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_6.jpg,https://s3.amazonaws.com/deepangelai/results/dog/f4658388-2a93-4423-85dd-f378756d1a9d/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/f4658388-2a93-4423-85dd-f378756d1a9d/box/_100.jpg,,b9c1e7d18fc64922,956a6a9595956a6a
42,2018-07-26 18:48:23.131803,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_6.jpg,https://s3.amazonaws.com/deepangelai/results/dog/987b911f-9d7d-451a-b42c-8df46bef6b7c/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/987b911f-9d7d-451a-b42c-8df46bef6b7c/box/_100.jpg,,d2e1ed1a84678b1d,946b6b946394636b
43,2018-07-26 18:49:58.023820,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/e099dfb9-ad19-45ff-8e49-1bb59f24a8d5/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/e099dfb9-ad19-45ff-8e49-1bb59f24a8d5/box/_100.jpg,,acaca6b662679169,916e6e916e916e91
44,2018-07-26 18:57:35.052388,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ebc9beaa-7329-4f2f-ad0e-6c8b4b0a06ce/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ebc9beaa-7329-4f2f-ad0e-6c8b4b0a06ce/box/_100.jpg,,c7b381ee1269b45a,9d62629d9d9d6262
45,2018-07-26 19:00:28.617412,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/641a15e5-12b4-4e93-b8ad-aacfe9fab863/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/641a15e5-12b4-4e93-b8ad-aacfe9fab863/box/_100.jpg,,864bc9f4928fe929,f86c0793fc6c92e0
46,2018-07-26 19:02:52.391562,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d18e5c84-3358-4d42-b852-2d2e413488e9/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/d18e5c84-3358-4d42-b852-2d2e413488e9/box/_100.jpg,,d3d998b1a7854c56,c64d323a6d32c56d
47,2018-07-26 19:03:42.519590,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/45e46baf-4c22-47a0-b6bf-c4eba82497af/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/45e46baf-4c22-47a0-b6bf-c4eba82497af/box/_100.jpg,,d3d998b1a7854c56,c64d323a6d32c56d
48,2018-07-26 19:04:04.917676,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/10f38df1-c6e3-4317-8edc-010e7dfcf05a/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/10f38df1-c6e3-4317-8edc-010e7dfcf05a/box/_100.jpg,,aa537de90945bc92,c738383ac7c7c4c5
49,2018-07-26 19:04:46.968817,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_7.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6e9fb8a3-c827-4fa4-90aa-0586123aaf2d/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/6e9fb8a3-c827-4fa4-90aa-0586123aaf2d/box/_100.jpg,,cf07333125c3b33c,956a6a9595956a6a
50,2018-07-26 19:06:42.220574,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_8.jpg,https://s3.amazonaws.com/deepangelai/results/dog/44c0b912-237a-4d6e-82ab-48b8a76b0adc/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/44c0b912-237a-4d6e-82ab-48b8a76b0adc/box/_100.jpg,,be9f603e26c19370,cd3232cd32cd32cd
51,2018-07-26 19:08:14.094762,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_8.jpg,https://s3.amazonaws.com/deepangelai/results/dog/9e20fbfa-4378-4814-a029-b8fdb2ee8fe6/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/9e20fbfa-4378-4814-a029-b8fdb2ee8fe6/box/_100.jpg,,be9f603e26c19370,cd3232cd32cd32cd
52,2018-07-26 19:08:35.998952,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_8.jpg,https://s3.amazonaws.com/deepangelai/results/dog/61d1f26f-0880-415e-a771-6c843c469fba/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/61d1f26f-0880-415e-a771-6c843c469fba/box/_100.jpg,,b143ce349743c9b6,9669699669696969
53,2018-07-26 20:01:48.384396,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_8.jpg,https://s3.amazonaws.com/deepangelai/results/dog/faf5c31a-1ab0-4995-a92b-9b016bf2aa69/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/faf5c31a-1ab0-4995-a92b-9b016bf2aa69/box/_100.jpg,,f0e4c6ca6e68d8b1,9966669966996699
54,2018-07-26 20:04:08.315738,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/a35a4f9d-5a7f-40ba-83e4-61b99716334a/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/a35a4f9d-5a7f-40ba-83e4-61b99716334a/box/_100.jpg,,bbd0c0e33d1b9568,9c63636363636363
55,2018-07-26 20:04:25.553449,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog.jpg,https://s3.amazonaws.com/deepangelai/results/dog/554772e3-f0c1-49d3-85cf-e56d3ed35d01/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/554772e3-f0c1-49d3-85cf-e56d3ed35d01/box/_100.jpg,,bbd0c0e33d1b9568,9c63636363636363
56,2018-07-26 20:13:16.372000,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_9.jpg,https://s3.amazonaws.com/deepangelai/results/dog/c3a2e6f0-8a2d-4fec-b5b6-61a7f106caa2/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/c3a2e6f0-8a2d-4fec-b5b6-61a7f106caa2/box/_100.jpg,,a35bed745022d26e,cd3232cd32cdcd89
57,2018-07-26 20:18:23.284310,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_9.jpg,https://s3.amazonaws.com/deepangelai/results/dog/051259aa-3846-4c3b-8afe-95bea41baa46/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/051259aa-3846-4c3b-8afe-95bea41baa46/box/_100.jpg,,f976cfc9921a0e14,956a6a956a956a95
58,2018-07-27 01:32:31.299402,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/0d317034-5763-4653-a1ad-bd2afc64804a/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/0d317034-5763-4653-a1ad-bd2afc64804a/box/_100.jpg,,8ef2e0e01ec371c7,0000000000000000
59,2018-07-27 01:35:01.770883,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/bdd80eef-5303-40d1-9ff4-af439b2c7b94/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/bdd80eef-5303-40d1-9ff4-af439b2c7b94/box/_100.jpg,,d41a6b619674cb4e,e41b27a75bd81c86
60,2018-07-27 01:35:55.139200,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/78726608-d7d7-4760-a0db-bacb384d67d2/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/78726608-d7d7-4760-a0db-bacb384d67d2/box/_100.jpg,,a46d9db80fe85742,c03f3f3f3fc030c0
61,2018-07-27 01:39:49.944686,person,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/wheelchair.jpg,https://s3.amazonaws.com/deepangelai/results/person/7f28cb9f-bd93-4951-aa0b-54d99bda05a2/original.jpg,https://s3.amazonaws.com/deepangelai/results/person/7f28cb9f-bd93-4951-aa0b-54d99bda05a2/box/_100.jpg,,cf9194c7bac283e1,969269cdce313996
62,2018-07-27 01:40:29.587576,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/1fdca0e9-3fd5-495d-9861-a7cc2c372898/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/1fdca0e9-3fd5-495d-9861-a7cc2c372898/box/_100.jpg,,924de994f2cf9486,9966669966666699
63,2018-07-27 01:41:32.498428,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/204e6782-eba8-4fa6-9227-2e1d6544ff3b/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/204e6782-eba8-4fa6-9227-2e1d6544ff3b/box/_100.jpg,,ff63d29a84003b75,cc3333cc3333cc33
64,2018-07-27 01:47:25.468969,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ea3f6c42-e560-4991-a79b-46034ff99dfe/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/ea3f6c42-e560-4991-a79b-46034ff99dfe/box/_100.jpg,,ea01959f9be0476c,b14e4e4e4ee04ef1
65,2018-07-27 01:48:03.931436,dog,False,box,https://s3.amazonaws.com/deepangelai/angel_upload/data/service_dog_2.jpg,https://s3.amazonaws.com/deepangelai/results/dog/aa36cca4-620c-4e70-a048-d20b1bc427d3/original.jpg,https://s3.amazonaws.com/deepangelai/results/dog/aa36cca4-620c-4e70-a048-d20b1bc427d3/box/_100.jpg,,ea01959f9be0476c,b14e4e4e4ee04ef1
